01.04.2018 13:58:36 [INFO] Method: get_coin_info , Requests count: 2 , Average request time (ms): 1682
01.04.2018 14:16:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 917
01.04.2018 14:18:06 [INFO] Method: get_order_book , Requests count: 566 , Average request time (ms): 658
01.04.2018 14:18:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 897
01.04.2018 14:19:36 [INFO] Method: get_order_book , Requests count: 576 , Average request time (ms): 674
01.04.2018 14:19:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 2121
01.04.2018 14:21:06 [INFO] Method: get_order_book , Requests count: 580 , Average request time (ms): 689
01.04.2018 14:21:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 908
01.04.2018 14:22:36 [INFO] Method: get_order_book , Requests count: 578 , Average request time (ms): 660
01.04.2018 14:22:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1369
01.04.2018 14:24:06 [INFO] Method: get_order_book , Requests count: 592 , Average request time (ms): 639
01.04.2018 14:24:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1084
01.04.2018 14:25:36 [INFO] Method: get_order_book , Requests count: 586 , Average request time (ms): 668
01.04.2018 14:25:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1392
01.04.2018 14:27:06 [INFO] Method: get_order_book , Requests count: 585 , Average request time (ms): 708
01.04.2018 14:27:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1108
01.04.2018 14:28:36 [INFO] Method: get_order_book , Requests count: 588 , Average request time (ms): 687
01.04.2018 14:28:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1267
01.04.2018 14:30:06 [INFO] Method: get_order_book , Requests count: 579 , Average request time (ms): 671
01.04.2018 14:31:36 [INFO] Method: get_order_book , Requests count: 592 , Average request time (ms): 688
01.04.2018 14:31:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 958
01.04.2018 14:33:06 [INFO] Method: get_order_book , Requests count: 584 , Average request time (ms): 688
01.04.2018 14:33:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 2228
01.04.2018 14:34:36 [INFO] Method: get_order_book , Requests count: 568 , Average request time (ms): 672
01.04.2018 14:34:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1031
01.04.2018 14:36:06 [INFO] Method: get_order_book , Requests count: 587 , Average request time (ms): 626
01.04.2018 14:36:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1206
01.04.2018 14:37:36 [INFO] Method: get_order_book , Requests count: 590 , Average request time (ms): 700
01.04.2018 14:37:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 963
01.04.2018 14:39:06 [INFO] Method: get_order_book , Requests count: 589 , Average request time (ms): 668
01.04.2018 14:39:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1307
01.04.2018 14:40:36 [INFO] Method: get_order_book , Requests count: 585 , Average request time (ms): 715
01.04.2018 14:40:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1057
01.04.2018 14:42:06 [INFO] Method: get_order_book , Requests count: 585 , Average request time (ms): 686
01.04.2018 14:42:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1104
disconnect
01.04.2018 14:43:36 [INFO] Method: get_order_book , Requests count: 602 , Average request time (ms): 731
01.04.2018 14:43:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1079
01.04.2018 14:45:06 [INFO] Method: get_order_book , Requests count: 588 , Average request time (ms): 736
01.04.2018 14:46:36 [INFO] Method: get_order_book , Requests count: 586 , Average request time (ms): 745
01.04.2018 14:46:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1883
01.04.2018 14:48:06 [INFO] Method: get_order_book , Requests count: 579 , Average request time (ms): 752
01.04.2018 14:48:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1327
01.04.2018 14:49:36 [INFO] Method: get_order_book , Requests count: 596 , Average request time (ms): 709
01.04.2018 14:49:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1054
disconnect
disconnect
01.04.2018 14:51:06 [INFO] Method: get_order_book , Requests count: 583 , Average request time (ms): 649
01.04.2018 14:51:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1265
01.04.2018 14:52:36 [INFO] Method: get_order_book , Requests count: 587 , Average request time (ms): 625
01.04.2018 14:52:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 999
01.04.2018 14:54:06 [INFO] Method: get_order_book , Requests count: 592 , Average request time (ms): 627
01.04.2018 14:54:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1200
disconnect
disconnect
01.04.2018 14:55:36 [INFO] Method: get_order_book , Requests count: 591 , Average request time (ms): 613
01.04.2018 14:55:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1122
disconnect
01.04.2018 14:57:06 [INFO] Method: get_order_book , Requests count: 583 , Average request time (ms): 646
01.04.2018 14:57:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1597
01.04.2018 14:58:36 [INFO] Method: get_order_book , Requests count: 580 , Average request time (ms): 642
01.04.2018 14:58:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1105
01.04.2018 15:00:06 [INFO] Method: get_order_book , Requests count: 576 , Average request time (ms): 618
01.04.2018 15:00:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1158
01.04.2018 15:01:36 [INFO] Method: get_order_book , Requests count: 566 , Average request time (ms): 647
01.04.2018 15:01:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1068
01.04.2018 15:03:06 [INFO] Method: get_order_book , Requests count: 584 , Average request time (ms): 718
01.04.2018 15:04:36 [INFO] Method: get_order_book , Requests count: 574 , Average request time (ms): 681
01.04.2018 15:04:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1334
01.04.2018 15:06:06 [INFO] Method: get_order_book , Requests count: 572 , Average request time (ms): 658
01.04.2018 15:06:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1001
01.04.2018 15:07:36 [INFO] Method: get_order_book , Requests count: 579 , Average request time (ms): 623
01.04.2018 15:07:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1034
01.04.2018 15:09:06 [INFO] Method: get_order_book , Requests count: 571 , Average request time (ms): 712
01.04.2018 15:09:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1287
01.04.2018 15:10:36 [INFO] Method: get_order_book , Requests count: 578 , Average request time (ms): 638
01.04.2018 15:10:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1228
01.04.2018 15:12:06 [INFO] Method: get_order_book , Requests count: 577 , Average request time (ms): 604
01.04.2018 15:12:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1022
01.04.2018 15:13:36 [INFO] Method: get_order_book , Requests count: 577 , Average request time (ms): 616
01.04.2018 15:13:36 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1338
01.04.2018 15:15:06 [INFO] Method: get_order_book , Requests count: 577 , Average request time (ms): 633
01.04.2018 15:15:06 [INFO] Method: get_coin_info , Requests count: 1 , Average request time (ms): 1048
disconnect
